id,lot_frontage,lot_area,overall_qual,year_built,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_area,saleprice,neighborhood_stonebr,neighborhood_nridght,neighborhood_noridge,bsmt_fin_glq,garage_builtin,garage_attchd,foundation_pconc,house_1story,house_2story,masvnr_stone,masvnr_brkface
1127,85.0,10800,8,2007,4,5,1,1034.0,5,2078,2,5,8,1,836.0,339750,0,0,0,1,0,1,1,0,1,1,0
2606,60.0,10800,5,1936,3,2,1,796.0,4,1466,2,4,7,1,566.0,170000,0,0,0,0,0,1,0,0,0,0,0
1268,60.0,7200,5,1951,3,2,1,876.0,3,876,1,3,5,1,576.0,94000,0,0,0,0,0,0,0,1,0,0,0
2809,74.0,8581,7,2006,4,4,2,851.0,5,1737,2,4,7,0,578.0,203160,0,0,0,0,0,1,1,0,1,0,0
529,85.0,10625,7,2006,4,4,1,1652.0,5,1662,2,5,8,1,711.0,291000,0,0,0,1,0,1,1,1,0,0,0
476,69.05520046484602,8068,6,2002,4,4,1,1010.0,5,2267,2,4,8,1,390.0,200000,0,0,0,0,1,0,1,0,1,0,0
2566,69.05520046484602,8917,5,1967,3,3,1,1584.0,3,1584,2,3,8,0,506.0,119000,0,0,0,0,0,0,0,1,0,0,0
1902,50.0,5000,1,1946,2,0,0,0.0,2,334,1,2,2,0,0.0,39300,0,0,0,0,0,0,0,1,0,0,0
1547,40.0,3636,4,1922,3,3,1,796.0,2,796,1,3,5,0,0.0,55000,0,0,0,0,0,0,0,1,0,0,0
1185,69.05520046484602,7500,7,2002,4,4,1,952.0,5,1812,2,3,7,1,469.0,205000,0,0,0,0,0,1,1,0,1,0,0
2372,21.0,1680,6,1972,3,3,1,525.0,4,1092,1,3,6,0,264.0,108000,0,0,0,0,0,0,0,0,1,0,1
2282,100.0,25000,5,1967,3,3,3,1632.0,3,1632,2,3,8,0,576.0,143000,0,0,0,0,0,1,0,1,0,0,0
910,102.0,15863,7,1920,3,3,1,824.0,5,3082,2,3,12,2,672.0,197000,0,0,0,1,0,0,0,0,0,0,0
1128,65.0,8125,7,2007,4,4,1,813.0,5,1665,2,4,7,0,562.0,205950,0,0,0,0,0,1,1,0,1,0,0
1659,90.0,11700,6,1968,4,3,1,702.0,4,1743,1,3,7,1,539.0,175000,0,0,0,0,0,1,0,0,1,0,1
1852,69.05520046484602,8010,8,2003,4,5,1,1054.0,5,2048,2,4,8,2,552.0,301000,0,0,0,1,0,0,1,0,1,0,0
456,34.0,5001,7,2007,4,4,1,1314.0,5,1314,2,4,6,1,626.0,230000,0,1,0,1,0,1,1,1,0,1,0
2410,69.05520046484602,3136,7,2003,4,4,1,1405.0,5,1405,2,4,6,1,478.0,171750,0,1,0,0,0,1,1,1,0,1,0
1296,60.0,5400,7,1920,4,3,1,931.0,3,1027,1,4,5,1,0.0,120000,0,0,0,0,0,0,0,1,0,0,0
2682,51.0,6120,5,1930,3,3,1,741.0,4,1324,1,4,7,0,180.0,110000,0,0,0,0,0,0,0,0,0,0,0
237,65.0,11479,6,1950,3,3,1,663.0,5,1074,1,4,6,1,467.0,144500,0,0,0,1,0,1,0,1,0,0,0
1666,63.0,9457,5,1970,3,3,1,925.0,3,1422,1,3,7,0,576.0,155000,0,0,0,0,0,0,0,1,0,0,0
2666,84.0,11340,6,1923,3,3,1,1200.0,3,1200,1,3,7,0,312.0,125000,0,0,0,0,0,0,0,1,0,0,0
662,60.0,7200,7,1910,4,3,1,560.0,5,1690,2,4,5,0,624.0,156500,0,0,0,0,0,0,1,0,1,0,0
2490,88.0,8471,6,1977,3,4,3,506.0,3,1212,1,3,6,1,492.0,151000,0,0,0,0,0,1,0,0,0,0,1
672,90.0,10454,6,1957,3,3,1,1105.0,4,1105,1,3,5,0,308.0,135000,0,0,0,0,0,0,0,1,0,1,0
2915,21.0,1484,4,1972,3,3,1,546.0,3,1092,1,3,5,0,253.0,79400,0,0,0,0,0,1,0,0,1,0,0
452,47.0,6904,6,2005,4,4,3,1358.0,5,1358,2,4,6,1,484.0,213000,0,1,0,0,0,1,1,1,0,1,0
321,85.0,14191,8,2002,4,4,1,967.0,5,1908,2,4,9,0,431.0,202900,0,0,0,0,0,1,1,0,1,0,0
2124,69.05520046484602,9531,6,1998,3,4,2,794.0,5,1796,2,3,7,0,546.0,211000,0,0,0,1,0,1,1,0,1,0,0
1278,113.0,8513,5,1961,3,3,3,1800.0,3,1800,2,3,10,0,0.0,130000,0,0,0,0,0,0,0,1,0,0,0
914,51.0,6171,6,1925,3,3,1,976.0,5,1608,2,4,7,1,216.0,137450,0,0,0,0,0,0,0,0,0,0,0
579,69.05520046484602,9991,4,1976,3,3,1,1281.0,5,1620,2,3,8,1,490.0,150000,0,0,0,0,0,1,0,1,0,0,0
1418,60.0,9084,5,1941,3,3,2,616.0,3,1111,1,3,5,0,200.0,95000,0,0,0,0,0,0,0,0,0,0,0
1166,24.0,2280,7,1999,3,4,1,744.0,4,1501,2,3,6,0,440.0,179400,0,0,0,0,0,0,1,0,1,0,1
1797,81.0,10411,5,2007,4,4,0,725.0,5,1588,3,4,8,0,561.0,212109,0,0,0,0,0,1,0,0,1,0,0
2568,85.0,8500,5,1961,3,3,1,1235.0,3,1235,1,3,6,0,480.0,98600,0,0,0,0,0,1,0,1,0,0,0
2075,69.05520046484602,17541,5,1948,3,3,2,409.0,5,1325,2,4,6,1,576.0,216000,0,0,0,0,0,0,0,1,0,0,0
2445,83.0,9545,8,2000,4,4,2,1160.0,5,2234,2,4,7,1,768.0,300000,0,0,1,1,1,0,1,0,1,0,1
229,80.0,14000,7,1996,4,5,4,1306.0,5,2260,2,4,7,0,533.0,328000,0,0,0,1,0,1,1,0,1,0,0
1663,70.0,10500,5,1971,3,3,3,372.0,3,1109,1,3,5,0,288.0,139000,0,0,0,0,1,0,0,0,0,0,1
2727,87.0,13050,5,1963,3,4,3,1000.0,5,1000,1,3,4,2,575.0,164000,0,0,0,0,0,1,0,1,0,0,0
2226,24.0,1782,6,1980,3,4,1,516.0,4,1045,1,3,5,1,462.0,123900,0,0,0,1,0,0,0,0,1,0,0
130,50.0,7207,5,1958,3,3,4,858.0,4,858,1,3,4,0,0.0,116500,0,0,0,0,0,0,0,1,0,0,0
1675,26.0,10943,6,1997,4,4,1,1405.0,5,1337,2,4,5,1,522.0,177000,0,0,0,1,0,1,1,1,0,0,0
2038,52.0,4330,4,1958,3,2,1,808.0,3,1315,2,3,5,0,436.0,99500,0,0,0,0,0,0,0,0,0,0,0
2416,102.0,11660,6,2006,4,4,3,1326.0,5,1326,2,4,6,0,427.0,174190,0,0,0,0,0,1,1,1,0,0,0
2507,30.0,3180,7,2005,3,4,1,600.0,5,1200,2,4,4,0,480.0,151000,0,0,0,0,0,0,1,0,1,0,0
269,69.05520046484602,4435,6,2003,4,4,3,848.0,5,848,1,4,4,0,420.0,143750,0,0,0,1,0,1,1,1,0,0,1
981,50.0,7689,5,1972,3,4,3,796.0,4,796,1,3,4,0,336.0,131900,0,0,0,1,0,0,0,0,0,0,0
2296,68.0,8286,5,1977,3,4,1,716.0,5,1432,1,3,6,1,531.0,157000,0,0,0,0,0,1,1,0,1,0,0
940,59.0,10690,5,1920,3,3,1,672.0,4,1344,1,3,6,0,468.0,147000,0,0,0,0,0,0,0,0,1,0,0
475,71.0,7795,7,2004,4,4,1,716.0,5,1432,2,4,6,1,432.0,188500,0,0,0,1,0,1,1,0,1,0,0
2404,43.0,7052,7,2005,4,4,3,1364.0,5,1364,2,4,6,1,484.0,185850,0,1,0,1,0,1,1,1,0,1,0
2491,69.05520046484602,9308,5,1965,3,3,1,984.0,3,984,1,3,5,0,310.0,126000,0,0,0,0,0,1,0,1,0,0,0
601,65.0,8125,5,1959,3,3,1,864.0,5,864,1,3,5,0,308.0,118000,0,0,0,0,0,0,0,1,0,0,0
1640,61.0,8035,9,2006,4,5,4,1612.0,5,1612,2,5,6,1,556.0,319900,1,0,0,1,0,1,1,1,0,0,1
2926,37.0,7937,6,1984,3,3,3,1003.0,3,1003,1,3,6,0,588.0,142500,0,0,0,1,0,0,0,0,0,0,0
653,60.0,9600,5,1950,3,3,1,1200.0,3,1200,1,3,6,0,246.0,129900,0,0,0,0,0,1,0,1,0,0,0
2406,48.0,6955,7,2005,4,4,1,1368.0,5,1368,2,4,6,1,474.0,202500,0,1,0,0,0,1,1,1,0,1,0
2701,100.0,21370,5,1950,3,0,0,0.0,3,1640,1,3,7,1,394.0,131000,0,0,0,0,0,1,0,1,0,0,0
1472,83.0,10126,6,1997,3,4,4,1838.0,5,1838,2,3,8,0,721.0,185000,0,0,0,1,0,1,1,0,0,0,0
417,24.0,2364,6,1978,4,4,1,855.0,3,1456,2,3,6,1,440.0,138000,0,0,0,0,0,1,0,0,1,0,0
2664,60.0,3600,6,1910,3,3,1,684.0,5,1368,1,3,7,0,216.0,114504,0,0,0,0,0,0,0,0,1,0,0
283,52.0,8741,6,1945,3,3,1,735.0,3,1487,1,3,7,1,220.0,113000,0,0,0,0,0,0,0,0,0,0,0
302,40.0,5436,4,1922,3,3,1,796.0,4,1154,1,4,7,0,240.0,125500,0,0,0,0,0,0,0,0,0,0,0
2053,65.0,14149,5,1964,4,3,4,980.0,3,1020,2,3,5,1,528.0,165000,0,0,0,0,0,0,0,0,0,0,1
2662,63.0,5000,5,1900,3,3,1,540.0,4,1440,1,3,6,0,352.0,79000,0,0,0,0,0,1,0,0,0,0,0
99,24.0,2544,6,2005,4,4,1,600.0,5,1236,2,4,4,0,480.0,152000,0,0,0,1,0,0,1,0,1,0,1
2674,50.0,5000,6,1947,3,3,1,1004.0,5,1664,2,3,7,2,420.0,159000,0,0,0,0,0,0,0,0,0,0,0
1218,69.05520046484602,12493,4,1960,3,3,1,1100.0,3,1100,1,3,6,1,312.0,141000,0,0,0,0,0,1,1,1,0,0,0
2547,69.05520046484602,10368,6,1964,3,3,1,1008.0,5,1488,1,3,7,1,430.0,167000,0,0,0,0,0,1,0,1,0,0,1
197,53.0,6360,5,1942,3,3,1,835.0,3,1453,1,4,7,2,240.0,132000,0,0,0,0,0,0,0,0,0,1,0
2091,114.0,10357,7,1990,4,4,2,910.0,4,1442,2,4,6,1,719.0,179900,0,0,0,1,0,1,1,1,0,0,0
87,69.05520046484602,9819,5,1967,3,3,1,882.0,3,900,1,3,5,0,280.0,122000,0,0,0,0,0,0,0,1,0,0,1
690,80.0,7936,6,1963,3,3,1,1045.0,3,1045,1,3,6,1,264.0,127000,0,0,0,0,0,1,0,1,0,0,0
2364,26.0,8773,6,2002,4,4,1,1487.0,5,1419,2,4,4,0,543.0,190000,0,0,0,1,0,1,1,1,0,0,0
2050,75.0,11235,5,1964,3,4,3,1420.0,4,1452,1,3,6,1,572.0,158450,0,0,0,0,0,0,0,0,0,0,1
769,70.0,12886,5,1963,3,4,3,520.0,5,1464,2,3,6,1,480.0,175000,0,0,0,0,0,1,0,0,0,0,0
348,42.0,14892,9,2006,5,5,4,1746.0,5,1746,2,5,7,2,758.0,377500,0,0,0,1,0,1,1,1,0,1,0
200,52.0,6240,5,1930,3,3,1,928.0,3,1536,2,3,7,1,480.0,138400,0,0,0,0,0,0,0,0,0,0,0
2759,78.0,11645,7,2005,4,4,3,1734.0,5,1734,2,4,7,0,660.0,260000,0,0,0,1,0,1,1,1,0,0,0
1700,110.0,14977,8,2006,4,5,4,1976.0,5,1976,2,4,7,1,908.0,440000,0,1,0,1,0,1,1,1,0,0,1
876,70.0,9100,7,2001,4,4,1,1212.0,5,1212,2,4,6,0,573.0,178000,0,0,0,0,0,1,1,1,0,0,0
2536,70.0,8400,5,1968,3,3,3,1052.0,4,1052,1,3,5,0,288.0,138500,0,0,0,0,0,1,0,1,0,0,1
1821,70.0,7420,5,1962,3,3,1,1057.0,3,1057,1,3,6,0,576.0,132000,0,0,0,0,0,0,0,1,0,0,0
2743,75.0,9525,6,1953,3,3,1,1000.0,3,1609,1,3,7,0,305.0,149900,0,0,0,0,0,1,0,0,0,0,0
1329,69.05520046484602,7425,7,1945,3,3,1,672.0,4,1668,1,4,8,0,252.0,108000,0,0,0,0,0,1,0,0,0,0,0
1451,88.0,7990,5,1975,3,4,1,924.0,3,924,1,3,5,0,280.0,110000,0,0,0,0,0,0,0,1,0,0,0
936,24.0,1300,6,1980,3,4,1,561.0,3,1229,1,3,5,1,462.0,124000,0,0,0,0,0,1,0,0,1,0,0
1948,55.0,5500,4,1956,3,3,1,882.0,5,882,1,3,4,0,0.0,103200,0,0,0,0,0,0,0,0,0,0,0
1839,40.0,3606,7,2006,4,5,1,1352.0,5,1352,2,4,5,1,466.0,194000,0,0,0,1,0,1,1,1,0,0,0
2057,69.05520046484602,8978,5,1968,3,3,1,948.0,3,948,1,3,6,0,300.0,108000,0,0,0,0,0,1,1,1,0,0,0
558,69.05520046484602,9079,5,1961,3,3,1,864.0,3,864,1,3,5,0,440.0,122000,0,0,0,0,0,1,0,1,0,0,0
2731,69.05520046484602,1700,7,1980,4,4,2,430.0,3,1700,2,4,7,0,450.0,148400,0,0,0,1,0,0,1,0,0,0,0
791,68.0,9571,5,1958,3,3,1,1276.0,3,1276,1,3,5,0,350.0,60000,0,0,0,0,0,1,0,1,0,0,0
1421,80.0,9938,7,1994,4,4,1,1602.0,5,1626,2,4,7,1,534.0,226500,0,0,0,1,0,1,1,1,0,0,1
2881,50.0,9000,2,1949,3,3,3,480.0,3,480,0,3,4,0,308.0,35311,0,0,0,0,0,0,0,1,0,0,0
2820,38.0,7840,6,1975,3,4,4,976.0,3,1012,2,3,4,0,0.0,127500,0,0,0,1,0,0,0,0,0,0,1
1609,74.0,12395,5,1984,3,3,1,864.0,3,889,1,3,6,0,484.0,137500,0,0,0,0,0,1,0,1,0,0,0
1495,69.05520046484602,9638,6,1977,3,3,3,1029.0,3,1117,1,3,6,1,542.0,147000,0,0,0,0,0,1,0,0,0,0,0
2388,108.0,13418,8,2004,4,5,3,1117.0,5,2452,3,4,9,1,691.0,309000,0,1,0,0,1,0,1,0,1,1,0
938,69.05520046484602,17597,7,1971,4,4,1,1803.0,3,2365,2,5,7,2,551.0,315000,0,0,0,1,0,1,0,1,0,0,0
1194,72.0,8872,5,1965,3,3,1,912.0,5,912,1,4,5,0,576.0,147000,0,0,0,0,0,0,0,1,0,0,1
2429,53.0,3982,8,2006,4,4,3,1520.0,5,1567,2,5,7,1,648.0,264561,0,0,0,1,0,1,1,1,0,0,0
1937,60.0,7134,5,1955,3,3,1,384.0,3,1360,1,3,6,1,572.0,130000,0,0,0,0,0,0,0,0,0,0,0
1847,69.05520046484602,2117,6,2000,4,4,1,756.0,5,1525,2,4,5,1,440.0,177000,0,0,0,1,0,0,1,0,1,0,1
1550,58.0,8155,5,1930,3,4,1,780.0,4,1200,1,3,7,0,0.0,119000,0,0,0,0,0,0,0,0,0,0,0
2705,50.0,5500,7,2004,3,4,2,1073.0,5,1073,2,3,4,0,246.0,157000,0,0,0,1,0,0,1,1,0,0,0
2713,69.05520046484602,11553,5,1968,3,3,1,1051.0,3,1159,1,3,7,1,336.0,158000,0,0,0,0,0,1,0,1,0,0,1
1938,55.0,7150,4,1955,3,3,1,1190.0,4,1540,1,2,7,0,352.0,115000,0,0,0,0,0,0,1,0,0,0,0
1819,64.0,6285,5,1977,3,4,1,894.0,3,894,1,3,5,0,308.0,120750,0,0,0,0,0,0,0,1,0,0,0
23,69.05520046484602,7500,7,2000,4,4,1,814.0,5,1674,2,4,7,0,663.0,216000,0,0,0,1,0,1,1,0,1,0,0
2289,21.0,2001,4,1970,3,3,1,546.0,2,1092,1,3,6,0,286.0,75000,0,0,0,0,0,1,0,0,1,0,1
1156,95.0,19508,6,1974,3,3,3,1430.0,3,1430,2,3,6,2,484.0,192000,0,0,0,0,0,1,0,1,0,0,1
2717,69.05520046484602,7176,6,1978,3,3,4,960.0,2,1040,1,3,6,1,616.0,160500,0,0,0,1,0,0,0,0,0,0,1
2101,91.0,10652,7,2006,4,4,3,1494.0,5,1494,2,4,7,1,840.0,279500,0,0,0,0,0,1,1,1,0,1,0
1377,69.05520046484602,11235,5,1963,3,4,3,981.0,3,1075,1,4,6,0,440.0,148000,0,0,0,0,0,0,0,0,0,0,0
1381,68.0,10265,5,1967,3,3,1,992.0,5,992,1,4,6,0,294.0,145000,0,0,0,0,0,1,0,1,0,0,0
2502,69.05520046484602,14541,8,1993,4,4,1,1338.0,5,2520,2,4,10,1,796.0,310000,0,0,1,1,0,1,1,0,1,0,0
2609,83.0,10184,6,1963,3,3,3,1083.0,3,1146,1,3,6,1,294.0,165000,0,0,0,0,0,1,0,0,0,0,1
505,52.0,40000,8,1994,4,4,1,1629.0,5,2448,2,4,8,1,711.0,402000,0,0,1,1,0,1,1,0,1,0,1
1126,85.0,10625,7,2005,4,4,1,1026.0,5,1958,2,4,9,1,936.0,250000,0,0,0,0,0,1,1,0,1,0,0
2914,21.0,1470,4,1970,3,4,3,630.0,3,630,1,3,3,0,0.0,73000,0,0,0,1,0,0,0,0,0,0,0
393,60.0,9000,5,1974,3,4,1,896.0,3,1792,2,3,8,0,0.0,136000,0,0,0,0,0,0,0,0,1,0,0
2405,48.0,5911,9,2005,5,5,1,1560.0,5,1565,2,5,6,1,556.0,282500,0,1,0,1,0,1,1,1,0,0,1
67,73.0,8987,8,2005,4,4,0,1595.0,5,1595,2,4,6,1,880.0,221500,0,0,0,0,0,1,1,1,0,0,1
2227,69.05520046484602,17871,4,1995,3,4,1,1680.0,4,1680,2,4,7,0,628.0,170000,0,0,0,0,0,1,1,1,0,0,0
669,77.0,11500,6,1967,2,3,1,1040.0,4,1040,1,3,6,1,480.0,163000,0,0,0,0,0,1,0,1,0,0,0
1772,65.0,12257,8,1995,4,4,3,1318.0,5,2531,2,4,9,1,752.0,290000,0,0,1,0,0,1,1,0,1,0,1
1775,82.0,9044,8,1996,4,4,1,1325.0,5,2538,2,4,8,1,933.0,330000,0,0,1,1,0,1,1,0,1,0,1
403,21.0,1680,6,1973,3,3,1,483.0,3,987,1,3,5,0,264.0,111000,0,0,0,0,0,0,0,0,1,0,1
2792,45.0,9468,6,1999,3,4,2,840.0,5,1755,2,3,7,1,530.0,214000,0,0,0,1,0,1,1,0,1,0,1
1247,102.0,9373,5,1953,3,3,1,1152.0,3,1152,1,3,6,0,636.0,137500,0,0,0,0,0,0,0,1,0,0,1
384,70.0,7000,7,2003,4,4,2,926.0,5,1884,2,5,7,1,581.0,240900,0,0,0,1,0,1,1,0,1,0,0
91,107.0,10186,7,1992,4,4,1,750.0,5,1923,2,4,8,1,564.0,190000,0,0,1,1,0,1,1,0,1,0,0
863,90.0,11664,7,2002,4,4,3,1569.0,5,1611,2,4,6,0,1231.0,250000,0,0,0,1,0,1,1,1,0,0,0
1857,90.0,10768,5,1976,4,4,4,1437.0,3,1437,2,4,6,1,528.0,218000,0,0,0,0,0,1,0,1,0,0,0
1870,78.0,10530,7,1993,4,4,1,1148.0,5,2075,2,4,8,1,473.0,255000,0,0,0,1,0,1,1,0,1,0,1
2318,50.0,14859,7,2006,4,4,1,1670.0,5,1670,2,4,7,1,690.0,240000,0,0,0,0,0,1,1,1,0,0,1
2100,93.0,10481,8,2006,4,4,3,2140.0,5,2140,2,4,8,0,894.0,360000,0,0,0,0,0,1,1,1,0,0,0
1213,85.0,9350,5,1965,3,3,4,1219.0,4,1265,2,4,6,1,502.0,179900,0,0,0,0,0,1,1,0,0,0,0
2046,138.0,18030,5,1946,3,3,1,1598.0,3,3086,3,5,12,1,0.0,200500,0,0,0,0,0,0,0,0,0,0,0
710,50.0,5925,3,1910,3,3,1,600.0,2,968,1,3,6,0,0.0,37900,0,0,0,0,0,0,0,0,0,0,0
2268,69.05520046484602,6718,8,2001,4,5,2,1267.0,5,1312,2,4,5,0,471.0,180500,0,0,0,1,0,1,1,1,0,0,1
816,69.05520046484602,11855,7,2000,3,5,1,1168.0,5,2787,4,3,8,2,820.0,269500,0,0,0,1,1,0,1,0,1,0,1
1616,69.05520046484602,12394,7,2003,4,4,4,847.0,5,1733,2,4,7,1,433.0,225000,0,0,0,0,1,0,1,0,1,0,0
2233,50.0,7000,6,1940,3,3,1,720.0,4,1215,1,4,6,0,720.0,141000,0,0,0,0,0,0,0,0,0,0,0
439,87.0,10367,9,2008,5,5,2,1739.0,5,1743,2,5,8,1,927.0,335000,0,1,0,1,0,1,1,1,0,1,0
260,38.0,15240,5,1977,4,4,1,1026.0,5,1026,1,3,5,0,308.0,150000,0,0,0,1,0,1,0,1,0,0,0
2523,68.0,40000,9,1981,4,5,4,1842.0,4,1842,0,4,5,1,894.0,385000,0,0,0,1,0,1,0,1,0,0,0
627,85.0,13600,7,1965,3,3,1,768.0,3,1986,2,3,7,3,486.0,205000,0,0,0,0,0,1,0,0,1,0,1
251,64.0,6762,7,2006,4,4,3,1187.0,5,1208,2,4,6,0,632.0,206000,0,0,0,1,0,1,1,1,0,1,0
2163,63.0,8500,7,2004,4,4,3,1422.0,5,1422,2,4,7,0,626.0,179600,0,0,0,0,0,1,1,1,0,0,1
2819,67.0,8877,4,1951,3,2,1,836.0,3,1220,1,3,6,0,396.0,102000,0,0,0,0,0,0,0,1,0,0,0
1025,69.05520046484602,15611,5,1977,3,4,3,1126.0,3,1126,2,5,6,0,540.0,175000,0,0,0,0,0,1,1,1,0,0,0
2592,70.0,13300,5,1956,3,3,1,1015.0,4,1384,1,3,6,0,896.0,159000,0,0,0,0,0,1,0,1,0,0,0
1491,65.0,6500,6,1976,3,3,1,1127.0,3,1127,1,3,6,1,480.0,135000,0,0,0,0,0,0,0,1,0,0,1
2742,75.0,9525,6,1954,3,3,1,994.0,4,1855,2,3,7,0,325.0,136900,0,0,0,0,0,1,0,0,0,0,0
2497,65.0,6993,5,1961,3,3,1,912.0,3,1236,1,3,6,1,288.0,135000,0,0,0,0,0,1,0,1,0,0,0
495,82.0,9430,8,1999,4,4,2,1252.0,5,2365,2,4,8,1,856.0,337000,0,0,1,1,0,1,1,0,1,0,1
2528,69.05520046484602,11029,6,1968,3,3,2,1054.0,3,2654,2,4,9,1,619.0,250000,0,0,0,0,0,1,0,0,1,0,1
1033,69.05520046484602,14311,8,1996,4,4,1,1236.0,5,2340,2,4,9,1,787.0,306000,0,0,0,1,0,1,1,0,1,0,1
764,60.0,10800,5,1987,3,4,4,1200.0,3,1200,3,3,5,0,0.0,179000,0,0,0,1,0,0,0,1,0,0,0
1165,34.0,3604,7,2007,4,4,1,689.0,5,1392,2,4,5,0,540.0,146000,0,0,0,0,0,0,1,0,1,0,0
2037,60.0,10320,6,1915,3,3,1,1138.0,4,2180,1,3,7,1,720.0,161000,0,0,0,0,0,0,0,0,0,0,0
113,69.05520046484602,10603,6,1977,3,3,2,1610.0,4,1610,2,4,6,2,480.0,205000,0,0,0,0,0,1,1,1,0,0,1
1572,42.0,4084,7,1986,4,4,3,1277.0,4,1501,2,4,6,1,512.0,241500,0,0,0,1,0,1,0,1,0,0,1
2052,61.0,7943,4,1961,3,3,2,1029.0,4,1029,1,3,5,0,261.0,118500,0,0,0,0,0,1,0,1,0,0,0
2702,92.0,6930,5,1958,3,3,3,1062.0,5,1352,1,4,6,0,288.0,130000,0,0,0,0,1,0,0,0,0,0,1
1981,60.0,7200,5,1940,3,3,1,808.0,5,1072,1,3,5,2,379.0,130000,0,0,0,0,0,0,0,1,0,1,0
2335,82.0,16052,10,2006,5,5,1,1850.0,5,2698,2,5,11,1,736.0,535000,1,0,0,1,0,1,1,0,1,1,0
563,65.0,7150,5,1962,3,3,1,912.0,4,912,1,3,6,0,252.0,123000,0,0,0,0,0,1,0,1,0,0,1
1502,65.0,6012,4,1955,3,0,0,0.0,3,1152,2,3,6,0,0.0,82000,0,0,0,0,0,0,1,1,0,0,0
1310,53.0,5350,7,1920,3,3,1,624.0,5,1450,1,3,7,0,288.0,132000,0,0,0,0,0,0,0,0,1,0,0
2598,60.0,5400,5,1921,3,3,1,1073.0,5,1073,1,3,4,0,326.0,108480,0,0,0,0,0,0,0,1,0,0,0
2715,69.05520046484602,9535,5,1967,3,3,1,1176.0,3,1458,1,3,7,1,512.0,165000,0,0,0,0,0,1,0,1,0,0,1
1810,65.0,7441,7,2006,4,4,1,1461.0,5,1486,2,4,7,0,566.0,181000,0,0,0,0,0,1,1,1,0,0,1
778,88.0,15400,5,1961,3,3,1,552.0,3,1774,2,3,8,1,384.0,165000,0,0,0,0,0,1,0,0,0,0,0
339,68.0,10544,5,1969,3,3,3,864.0,3,1479,2,3,8,0,275.0,161000,0,0,0,0,0,1,0,0,0,0,0
2460,85.0,10936,8,2006,4,4,1,1504.0,5,1504,2,4,7,0,510.0,199000,0,0,0,0,0,1,1,1,0,0,1
320,80.0,11316,7,2002,4,4,1,817.0,5,1894,2,4,8,1,510.0,214900,0,0,0,1,1,0,1,0,1,0,1
2461,72.0,8640,8,2006,4,4,1,1278.0,5,1278,2,4,5,0,584.0,198600,0,0,0,1,0,1,1,1,0,0,0
2449,93.0,12090,8,1998,4,4,1,1141.0,4,2263,2,4,10,1,420.0,258000,0,0,1,0,1,0,1,0,1,0,1
817,69.05520046484602,7939,7,2000,3,5,1,1168.0,5,2787,4,3,8,2,820.0,269500,0,0,0,1,1,0,1,0,1,0,1
1096,69.05520046484602,7750,7,2002,4,4,1,707.0,5,1414,2,4,6,1,403.0,176000,0,0,0,0,0,1,1,0,1,0,0
1893,85.0,9350,6,1964,3,4,4,1302.0,5,1302,2,4,7,0,309.0,158000,0,0,0,0,0,1,0,0,0,0,1
479,69.05520046484602,7750,8,2002,4,4,1,408.0,5,1419,2,4,7,1,527.0,184100,0,0,0,1,1,0,1,0,0,0,0
1657,128.0,13001,6,1971,3,3,2,1625.0,3,1220,2,3,6,1,944.0,170000,0,0,0,0,0,1,0,1,0,0,1
937,69.05520046484602,13607,6,1986,3,3,1,572.0,4,1982,2,3,6,1,501.0,208000,0,0,0,0,1,0,0,0,0,0,1
879,69.05520046484602,4435,6,2003,4,4,3,848.0,5,848,1,4,4,0,420.0,140000,0,0,0,1,0,1,1,1,0,0,1
945,44.0,3843,8,2007,5,5,4,1596.0,5,1648,2,5,5,1,482.0,230000,0,0,0,1,0,1,1,1,0,1,0
1010,65.0,5950,8,1989,4,4,4,1337.0,4,1337,2,4,5,1,462.0,188500,1,0,0,1,0,1,1,1,0,0,0
2861,80.0,12400,5,1940,3,4,2,901.0,3,1717,1,3,7,1,410.0,194000,0,0,0,0,0,1,0,0,0,0,0
1245,75.0,10425,5,1956,3,3,1,1104.0,4,1104,1,3,5,0,384.0,133000,0,0,0,0,0,1,0,1,0,0,0
854,69.05520046484602,16269,5,1978,3,4,3,907.0,3,907,1,3,5,0,343.0,140000,0,0,0,1,0,1,0,1,0,0,1
1437,68.0,8998,7,2000,4,4,2,782.0,5,1652,2,4,6,0,532.0,207500,0,0,0,1,0,1,1,0,1,0,1
586,80.0,10400,6,1967,3,3,1,932.0,4,2640,2,4,8,1,515.0,256900,0,0,0,0,0,1,1,0,1,0,1
1947,60.0,10134,5,1940,3,3,1,735.0,4,1034,1,3,5,0,240.0,109000,0,0,0,0,0,0,0,0,0,0,0
815,64.0,7007,5,1979,3,0,0,0.0,3,1513,2,3,8,0,400.0,113722,0,0,0,0,0,1,0,1,0,0,0
831,78.0,11645,8,2005,4,5,4,1498.0,5,1498,2,4,7,1,844.0,237000,0,0,0,1,0,1,1,1,0,1,0
1919,60.0,8250,5,1963,3,3,1,1053.0,4,1053,1,4,6,0,692.0,142100,0,0,0,0,0,0,0,1,0,0,0
2306,69.05520046484602,11027,6,1954,3,3,1,1178.0,4,1293,2,3,5,0,452.0,149900,0,0,0,0,0,1,0,1,0,1,0
